@relation obj6-train

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute clase {false,true}

@data
0.000199,0.000859,0.00085,0.001136,0.001719,0.001364,0.001546,0.001563,0.001299,0.00124,0.001159,0.001113,0.000902,0.001032,0.001006,0.001169,0.001318,0.00237,0.00304,0.002829,0.003135,0,0.003037,0.003206,0.00348,0.004066,0.004193,0.007617,0.012656,0.012148,0.009479,0.005146,0.000566,0,0.000247,0.000153,0.000124,0.000192,0.00002,0.000007,0.000036,0.000072,0.000036,0.000081,0,0.130791,0.356802,0.199225,0.133356,0.062767,0.036492,0.080567,true
0.000007,0.000033,0.000026,0.000052,0.00015,0.000156,0.000293,0.000527,0.001006,0.001989,0.002272,0.002637,0.003477,0.01377,0.011309,0.013122,0.012946,0.010602,0.01042,0.008792,0.005589,0.003711,0.003818,0.004017,0.003809,0.003864,0.003796,0.007363,0.003037,0.002813,0.001875,0.002301,0.000124,0.000062,0.000098,0.000117,0.000231,0.000394,0.00099,0.00096,0.00097,0.001644,0.002249,0.004072,0,0.217929,0.688508,0.011855,0.020769,0.060903,0.000036,0,false
0.038099,0.018206,0.005837,0.004264,0.004108,0.001989,0.002161,0.002116,0.002839,0.003405,0.003893,0.00499,0.005215,0.008122,0.006582,0.005573,0.005329,0.006885,0.007965,0.007005,0.0071,0,0.006572,0.006839,0.006387,0.006693,0.006641,0.008135,0.007269,0.006995,0.005202,0.000645,0.000433,0,0.000283,0.000104,0.000127,0.000091,0.000085,0.000101,0.000075,0.00002,0.000065,0.000088,0,0,0.003048,0.846626,0.111988,0,0.000115,0.038222,false
0.000003,0,0,0,0,0,0.000003,0,0.000013,0.000026,0,0.000065,0,0.001735,0.002653,0,0,0.009531,0,0,0.010664,0.01223,0,0,0.013206,0,0,0.02613,0.01488,0,0.013509,0,0,0.007227,0.006875,0.006761,0,0.006325,0,0.000339,0,0,0.000003,0,1,0,0,0,0,0,0,0,false
0.000055,0.000254,0.000684,0.000788,0.001077,0.001061,0.001458,0.001523,0.001283,0.001491,0.001712,0.001764,0.001315,0.001045,0.000938,0.000762,0.000833,0.001286,0.001667,0.001781,0.001712,0,0.002464,0.002861,0.002803,0.002158,0.001904,0.002757,0.004414,0.005179,0.009362,0.00374,0.006055,0,0.015163,0.011468,0.007559,0.005531,0.000013,0.000003,0.000013,0.000007,0.000023,0.00002,0.007477,0.163526,0.714582,0.012027,0.003951,0.017727,0.047591,0.033119,true
0.000052,0.000648,0.002005,0.004469,0.003232,0.002262,0.00252,0.002214,0.002217,0.002695,0.002858,0.002604,0.002516,0.003109,0.003467,0.002568,0.002126,0.00276,0.002428,0.002285,0.002217,0,0.002347,0.002399,0.002227,0.002129,0.002282,0.0032,0.004476,0.004076,0.003066,0.006585,0.005518,0,0.008053,0.006572,0.005983,0.005651,0.001042,0.00096,0.000973,0.001491,0.001794,0.002702,0,0.239168,0.404376,0.145363,0.188567,0.004097,0.016992,0.001437,false
0.000111,0.000244,0.000505,0.001077,0.001969,0.001432,0.001331,0.001087,0.00127,0.001257,0.001315,0.001439,0.001035,0.000882,0.000863,0.000804,0.001051,0.001943,0.002103,0.003252,0.00415,0,0.004688,0.003376,0.003519,0.003864,0.003893,0.003337,0.002975,0.003171,0.003258,0.004014,0.006201,0,0.013617,0.0154,0.009762,0.009382,0.000036,0.000003,0.000016,0.000013,0.000007,0.00001,0,0.707308,0.149008,0.009921,0.019799,0.05599,0.046894,0.01108,true
0.007236,0.005163,0.002337,0.003734,0.004772,0.005238,0.007083,0.005586,0.005094,0.003743,0.003473,0.003831,0.0032,0.004382,0.005033,0.00527,0.005964,0.014502,0.018138,0.021406,0.019521,0,0.016725,0.013499,0.012565,0.010824,0.010879,0.01266,0.000788,0.000745,0.000791,0.000534,0.000234,0,0.000251,0.000397,0.000384,0.000387,0.000072,0.000062,0.000156,0.000176,0.000254,0.000488,0,0.291117,0.264158,0.175017,0.120648,0.090869,0.030273,0.027917,true
0.000091,0.002005,0.002555,0.002627,0.005234,0.012012,0.015003,0.018398,0.016058,0.012285,0.011432,0.009648,0.00709,0.002083,0.002347,0.002816,0.003115,0.003672,0.003786,0.002858,0.002282,0,0.001582,0.001289,0.001442,0.001354,0.001413,0.00165,0.001813,0.002028,0.003385,0.007952,0.001777,0,0.000938,0.000833,0.000833,0.000967,0.001966,0.00224,0.002279,0.002614,0.004609,0.00765,0,0.165971,0.19583,0.513691,0.124508,0,0,0,false
0.000339,0.00113,0.00112,0.001452,0.001146,0.001162,0.001403,0.001641,0.001364,0.001566,0.001735,0.002048,0.001901,0.006777,0.007832,0.006973,0.008512,0.012611,0.015579,0.014069,0.011029,0,0.006374,0.005335,0.005384,0.004857,0.004984,0.006644,0.004017,0.003792,0.003089,0.000856,0.001074,0,0.0011,0.00109,0.000885,0.000973,0.000951,0.001113,0.001484,0.000967,0.001227,0.001396,0.027298,0.880885,0.091817,0,0,0,0,0,false
0.000352,0.000563,0.000316,0.000221,0.000355,0.000273,0.000306,0.000384,0.000765,0.001341,0.002119,0.003314,0.004896,0.005133,0.003737,0.003343,0.003792,0.003952,0.00652,0.015371,0.013092,0,0.011058,0.008359,0.008473,0.007074,0.007907,0.011299,0.004443,0.004284,0.003558,0.000208,0.000111,0,0.00013,0.000137,0.000101,0.000098,0.00014,0.00013,0.000225,0.001836,0.002236,0.00248,0,0.28747,0.252537,0.304168,0.068362,0.024115,0.017882,0.045465,false
0.000059,0.000042,0,0.000186,0.000628,0,0.000163,0.000101,0,0.000117,0.000094,0.000091,0.000081,0,0.00013,0,0.000111,0,0,0.000234,0,0.000332,0.000319,0.000439,0.000495,0,0.000605,0.000882,0.00207,0.001979,0.00195,0.014189,0.004066,0.002318,0.004154,0.006455,0.013913,0.021676,0.006963,0.003382,0,0.000003,0,0,0.203237,0.796763,0,0,0,0,0,0,false
0.208255,0.268265,0.140775,0.081569,0.064974,0.024036,0.018786,0.017204,0.015176,0.011794,0.010218,0.006364,0.004668,0.001214,0.001201,0.001273,0.001123,0.000394,0.000342,0.000345,0.000368,0.000313,0.000296,0.000384,0.000326,0.000251,0.000176,0.000072,0.000003,0.00001,0.000016,0.00001,0.000007,0.000007,0.000016,0.000023,0.000007,0.000007,0.000007,0.000003,0.000003,0.000003,0,0.000003,0,0.227488,0.046934,0.51477,0.209655,0.001152,0,0,false
0.001172,0.005771,0.007643,0.007002,0.004401,0.001836,0.001784,0.001611,0.001374,0.00141,0.001572,0.002217,0.002871,0.007526,0.006038,0.005378,0.00514,0.004749,0.005023,0.006322,0.009616,0,0.009958,0.010062,0.009674,0.007965,0.007607,0.009704,0.008711,0.009079,0.003737,0.00056,0.00013,0,0.000094,0.000085,0.000062,0.000081,0.000088,0.000098,0.000195,0.000319,0.002715,0.003118,0,0.300034,0.261104,0.168758,0.182414,0.037215,0.015127,0.035348,true
0.012523,0.026279,0.011182,0.008242,0.006901,0.003789,0.00349,0.003073,0.002555,0.002393,0.002594,0.002549,0.002627,0.002279,0.002236,0.002367,0.002406,0.003776,0.004727,0.007012,0.007946,0,0.007158,0.006074,0.005924,0.006165,0.005993,0.007803,0.006628,0.006608,0.004935,0.002822,0.00154,0,0.001719,0.001761,0.001439,0.001113,0.00054,0.000596,0.000521,0.001553,0.00262,0.004268,0,0.086233,0.379661,0.534106,0,0,0,0,false
0.000202,0.000576,0.000719,0.000768,0.001006,0.000846,0.00097,0.000885,0.001276,0.001637,0.001855,0.002913,0.002757,0.003844,0.003864,0.004017,0.003958,0.004059,0.003571,0.004017,0.003828,0,0.003512,0.003063,0.00334,0.003675,0.004082,0.003066,0.008428,0.008939,0.010413,0.00738,0.001888,0,0.001416,0.001309,0.00166,0.001755,0.001136,0.001107,0.001029,0.00097,0.00109,0.001882,0,0.112629,0.099207,0.787973,0.00019,0,0,0,false
0.00001,0.000059,0.000049,0.00016,0.000029,0.000023,0.000049,0.000072,0.000085,0.000143,0.000114,0.00014,0.000163,0.001084,0.001885,0.002357,0.003454,0.00639,0.004368,0.00374,0.003835,0.009391,0.011071,0.010394,0.011686,0.010085,0.011243,0.011462,0.005488,0.005745,0.005492,0.003896,0.005062,0.000785,0.000661,0.000622,0.000521,0.00054,0.000433,0.000404,0.000352,0.003812,0.001426,0.003206,0.11174,0.425562,0.437836,0.024862,0,0,0,0,false
0.009925,0.04499,0.024473,0.009681,0.010576,0.004023,0.002777,0.002562,0.002311,0.002546,0.002861,0.003346,0.003128,0.005674,0.006377,0.006019,0.006572,0.006852,0.003623,0.00334,0.003431,0,0.004339,0.00443,0.003971,0.003805,0.004069,0.001891,0.006432,0.006012,0.005423,0.001865,0.001706,0,0.001361,0.00137,0.001481,0.001387,0.0018,0.002715,0.003337,0.004733,0.003685,0.004092,0.083685,0.464067,0.379032,0.000544,0,0.030918,0.041754,0,false
0.004867,0.013825,0.012513,0.012975,0.01585,0.013245,0.012383,0.012389,0.010081,0.007969,0.006781,0.006344,0.005127,0.003024,0.00292,0.002926,0.003177,0.002646,0.002331,0.002061,0.002305,0,0.002272,0.002344,0.002503,0.002578,0.002565,0.002513,0.003734,0.00431,0.005986,0.005664,0.002467,0,0.002178,0.002227,0.002985,0.002952,0.001738,0.001768,0.002148,0.004463,0.0036,0.005094,0,0.649472,0.350528,0,0,0,0,0,false
0.061842,0,0,0,0,0,0.196038,0,0,0,0,0.168473,0,0,0,0,0.086572,0,0.037188,0,0,0,0,0,0,0,0.007985,0,0,0.00001,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
0.001227,0.001549,0.000371,0.000433,0.000674,0.00154,0.002367,0.002272,0.003275,0.004232,0.004746,0.006624,0.007666,0.004837,0.004701,0.003245,0.00377,0.006081,0.007904,0.022878,0.040436,0,0.008229,0.00639,0.006914,0.005306,0.006227,0.009368,0.00196,0.001729,0.001634,0.000853,0.000973,0,0.000876,0.000752,0.000576,0.000462,0.000322,0.000381,0.000514,0.003512,0.002757,0.003141,0,0.232942,0.295931,0.308916,0.067812,0.031024,0.018225,0.04515,false
0.514984,0,0,0,0,0,0,0.305462,0,0,0,0.091901,0,0.027165,0,0,0,0,0,0,0,0,0,0.000156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095367,0.904633,0,0,0,0,0,0,false
0.000062,0.000156,0.000192,0.000319,0.000508,0.0007,0.000801,0.001003,0.001247,0.001618,0.001885,0.002126,0.002035,0.004596,0.003984,0.003604,0.004769,0.010684,0.008828,0.008555,0.00696,0,0.006868,0.006937,0.007324,0.008018,0.007656,0.01432,0.006722,0.006318,0.007428,0.000745,0.00042,0,0.000378,0.000309,0.000342,0.000355,0.000225,0.000293,0.000218,0.000283,0.000313,0.000488,0.083821,0.266736,0.206557,0.171233,0.114202,0.091078,0.027233,0.03914,false
0.000208,0.000781,0.000612,0.000605,0.000853,0.00056,0.00071,0.000589,0.000632,0.000739,0.00071,0.000713,0.000674,0.001634,0.001937,0.00195,0.002363,0.005189,0.005677,0.005798,0.00554,0,0.004854,0.004512,0.004525,0.005075,0.006325,0.010951,0.009561,0.008825,0.008779,0.002546,0.0007,0,0.000413,0.000329,0.000195,0.000088,0.000068,0.000007,0.000052,0.000039,0.000036,0.000033,0,0.320554,0.163838,0.242305,0.133153,0.049184,0.035727,0.055238,true
0.000618,0.003402,0.002096,0.001751,0.002103,0.001657,0.001702,0.001683,0.001868,0.00207,0.002119,0.001969,0.001888,0.00304,0.00304,0.002972,0.003561,0.004688,0.00485,0.005879,0.005908,0,0.00459,0.004642,0.004437,0.004889,0.004954,0.011227,0.012354,0.011725,0.007288,0.002288,0.001009,0,0.001068,0.001117,0.001175,0.001074,0.000498,0.000267,0.000296,0.000384,0.000755,0.002578,0.146922,0,0,0.2601,0.426861,0.071069,0.079976,0.015074,true
0.000902,0.004427,0.003962,0.004674,0.008167,0.00501,0.003688,0.002887,0.001927,0.001637,0.002021,0.003151,0.00332,0.002275,0.002357,0.002363,0.002842,0.002673,0.002972,0.003968,0.00361,0,0.00404,0.004808,0.004811,0.005212,0.005557,0.007826,0.006279,0.006344,0.007803,0.006709,0.000632,0,0.000719,0.000664,0.00027,0.000215,0.000036,0.000016,0.000075,0.000042,0.000052,0.000062,0,0.62367,0.14147,0.046222,0.090653,0.01973,0.076444,0.001811,false
0.000081,0.000475,0.00068,0.000583,0.000742,0.001455,0.001976,0.002181,0.002201,0.001686,0.001413,0.001253,0.001172,0.00234,0.002549,0.002467,0.002458,0.002516,0.002868,0.003763,0.003561,0,0.002588,0.001676,0.001592,0.00151,0.001315,0.00182,0.005013,0.00527,0.007578,0.005283,0.00626,0,0.005824,0.00515,0.003949,0.002708,0.002607,0.002135,0.002282,0.001585,0.001572,0.002298,0.062392,0.153145,0.064806,0.240407,0.092988,0.383977,0.002285,0,false
0.000007,0.000098,0.000384,0.000482,0.000508,0.000879,0.001465,0.001322,0.00139,0.001484,0.001888,0.001986,0.001566,0.001709,0.0018,0.001872,0.002083,0.003708,0.003753,0.003711,0.00347,0,0.003519,0.004059,0.004046,0.00418,0.004701,0.009665,0.012643,0.012819,0.009873,0.004049,0.00056,0,0.000583,0.000609,0.000641,0.000404,0.000303,0.000407,0.000352,0.000306,0.001693,0.001051,0,0.001663,0.347166,0.323977,0.128942,0.043128,0.149227,0.005898,false
0.000023,0.000094,0.000527,0.001497,0.001833,0.001361,0.001416,0.001445,0.001436,0.001455,0.001605,0.001748,0.001579,0.001963,0.001908,0.002119,0.00196,0.002246,0.00235,0.002982,0.00362,0,0.007842,0.008242,0.00765,0.009648,0.008105,0.011071,0.002796,0.002816,0.00359,0.01304,0.000036,0,0.000003,0,0.000007,0,0.000026,0.00001,0.000023,0.000029,0.000026,0.000075,0.114387,0.885613,0,0,0,0,0,0,false
0.000003,0.000007,0.000003,0.000003,0.000003,0.000016,0.000016,0.000013,0.000026,0.000033,0.000052,0.000107,0.000081,0.000299,0.000339,0.000361,0.000501,0.001982,0.002988,0.005745,0.007601,0.013057,0.014329,0.015462,0.016504,0.015924,0.017673,0.009199,0.004076,0.004141,0.005,0.006973,0.001471,0.001019,0.000628,0.000514,0.000599,0.000583,0.000469,0.000384,0.000417,0.000365,0.000371,0.000456,0,0.0237,0.299518,0.213941,0.103822,0.045598,0.312598,0.000824,false
0.015117,0.020068,0.007438,0.006377,0.008249,0.007493,0.009743,0.011992,0.016631,0.021898,0.024261,0.02139,0.017549,0.0029,0.002855,0.002513,0.003005,0.012028,0.009977,0.006771,0.006497,0,0.003799,0.003219,0.003372,0.003262,0.003613,0.004867,0.000146,0.000153,0.000176,0.000335,0.000521,0,0.000485,0.000778,0.001673,0.001904,0.002396,0.00276,0.002764,0.004661,0.004437,0.00529,0,0.676802,0.073914,0.239386,0.009897,0,0,0,false
0.006592,0.016178,0.011774,0.014749,0.017933,0.012513,0.012513,0.011842,0.008164,0.004264,0.003135,0.001816,0.001449,0.001315,0.001657,0.001585,0.001045,0.000309,0.000397,0.000387,0.000404,0,0.00055,0.000576,0.000771,0.001309,0.001989,0.003073,0.00193,0.001898,0.002536,0.004287,0.003099,0,0.003451,0.00373,0.004336,0.005007,0.007676,0.008757,0.008477,0.005902,0.005739,0.008493,0.437484,0.143916,0.343932,0.074668,0,0,0,0,false
0.018216,0,0,0.018545,0,0,0.009935,0,0.008525,0,0,0,0,0,0,0.01111,0,0,0.020452,0,0,0,0.017031,0.016536,0,0.014821,0,0,0.017826,0,0,0,0,0,0,0,0,0.000117,0,0.00001,0.000003,0,0,0,0.001304,0.820357,0.178339,0,0,0,0,0,false
0.004287,0.008792,0.003424,0.002259,0.002035,0.001445,0.001859,0.001797,0.001826,0.001725,0.001976,0.002012,0.002008,0.000589,0.000651,0.000804,0.001608,0.006709,0.008037,0.010068,0.011826,0.014411,0.014466,0.010589,0.009049,0.005892,0.003851,0.004049,0.002956,0.002536,0.002952,0.000911,0.00071,0.001035,0.001966,0.0046,0.008109,0.012197,0.005667,0.000586,0.000179,0.000003,0.000003,0.000007,0.513881,0,0.486119,0,0,0,0,0,false
0.000007,0.000016,0.000007,0,0.000013,0.000055,0.000166,0.000309,0.001341,0.002852,0.003753,0.005902,0.007354,0.014958,0.011165,0.012454,0.009437,0.007702,0.006696,0.00471,0.004668,0.003753,0.003783,0.003708,0.003854,0.005156,0.005231,0.012259,0.002673,0.002826,0.001882,0.002982,0.000039,0.000033,0.000036,0.000036,0.000033,0.000049,0.000088,0.000062,0.000068,0.000186,0.000244,0.00041,0,0.320845,0.544988,0.033615,0.055649,0.044903,0,0,false
0.001419,0.006208,0.003301,0.00263,0.002324,0.001715,0.002246,0.002969,0.005465,0.006794,0.007126,0.005316,0.00388,0.001107,0.001162,0.001312,0.001318,0.002181,0.002839,0.003066,0.003613,0,0.002917,0.001891,0.001768,0.001569,0.001341,0.001563,0.002298,0.002262,0.002809,0.005999,0.003929,0,0.003529,0.003792,0.006481,0.011257,0.025218,0.004987,0.002467,0.000905,0.000905,0.00112,0,0.392533,0.607467,0,0,0,0,0,false
0.000674,0.00748,0.005801,0.00431,0.003577,0.003197,0.002962,0.002663,0.002256,0.002054,0.002113,0.002565,0.002588,0.002676,0.0025,0.00291,0.003236,0.002191,0.001787,0.001475,0.001328,0,0.001475,0.001481,0.001325,0.001807,0.001995,0.003971,0.005426,0.0057,0.005618,0.002813,0.004079,0,0.002432,0.003841,0.005905,0.00752,0.006029,0.002471,0.001335,0.000404,0.000452,0.000827,0.21933,0.11685,0.207597,0.098362,0.357112,0.000749,0,0,false
0.001924,0,0,0.025462,0,0,0,0.02043,0.034808,0,0.04708,0.029391,0,0.017321,0,0,0,0,0,0.007367,0,0,0,0.006608,0,0.006139,0.005902,0,0.018125,0,0.019883,0.012441,0,0,0,0,0.000029,0,0.000026,0,0,0,0,0,0,1,0,0,0,0,0,0,false
0.007152,0,0.017751,0,0.007559,0.003177,0,0.001768,0,0,0.000876,0.000879,0,0.001237,0.001357,0.001563,0.001771,0.003789,0.004727,0,0.004906,0.005309,0,0.005449,0,0,0,0,0,0.0032,0,0.009326,0.012093,0.012194,0.014105,0,0.021624,0,0.010254,0.001748,0,0.000016,0.00001,0,0,1,0,0,0,0,0,0,false
0.009271,0.008636,0.000843,0.000596,0.000524,0.000661,0.000902,0.000758,0.001204,0.001517,0.001751,0.001956,0.001605,0.003516,0.003678,0.003835,0.00473,0.01373,0.018903,0.014932,0.01446,0,0.015837,0.016683,0.019629,0.016559,0.01529,0.015742,0.000885,0.000892,0.000713,0.000957,0.000566,0,0.000332,0.000143,0.000215,0.000313,0.000267,0.000186,0.00026,0.001185,0.001768,0.001768,0,0.343434,0.26924,0.194566,0.192727,0.000033,0,0,true
0.000384,0.001556,0.001536,0.001758,0.002614,0.002865,0.002884,0.002607,0.003174,0.002816,0.002972,0.003268,0.002982,0.00276,0.002549,0.002516,0.002598,0.003102,0.003304,0.004987,0.00501,0,0.008034,0.012002,0.013652,0.010042,0.007354,0.005833,0.001868,0.001833,0.002536,0.003587,0.004069,0,0.004876,0.005169,0.006341,0.005361,0.013551,0.00582,0.002933,0.000013,0.000003,0.000039,0,0.65311,0,0.047863,0.10598,0.083416,0.0908,0.018832,true
0.00054,0.001009,0.000348,0.000817,0.001139,0.001563,0.001738,0.001943,0.002673,0.005218,0.006527,0.006051,0.005771,0.003242,0.003314,0.003076,0.004574,0.029688,0.024352,0.022389,0.015817,0,0.009788,0.00623,0.006097,0.004766,0.005094,0.004733,0.002826,0.002757,0.002188,0.000827,0.000404,0,0.000436,0.000404,0.000358,0.00041,0.000485,0.000413,0.000609,0.002959,0.003379,0.004391,0.155916,0.099456,0.110028,0.076705,0.069041,0.485188,0.003666,0,false
0.000124,0.001195,0.000677,0.001686,0.003958,0.003851,0.006162,0.007871,0.009613,0.010758,0.009108,0.010244,0.008125,0.004212,0.007393,0.014977,0.014583,0.001198,0.001439,0.001546,0.001374,0,0.001683,0.002067,0.002451,0.002301,0.002324,0.022904,0.006344,0.006406,0.001794,0.000814,0.000387,0,0.000596,0.000495,0.00026,0.000332,0.000368,0.000299,0.000469,0.000339,0.000524,0.001165,0.300807,0.470714,0.107727,0.085799,0.034952,0,0,0,false
0.001048,0.004658,0.006634,0,0.006901,0.017572,0.016624,0.010947,0,0.013271,0.015716,0.007249,0.008851,0.004782,0.004528,0.004329,0.004723,0.004499,0.004287,0.004271,0,0.004144,0,0.003783,0.004193,0.003809,0.004535,0.009896,0.009089,0.008122,0.006123,0.003034,0.000921,0.000703,0.000475,0,0.000179,0.000101,0.000042,0,0.000007,0.000003,0,0,0.065633,0.43157,0,0.271201,0.038548,0.058015,0.102227,0.032806,false
0.00016,0.00014,0.000316,0.000973,0.001338,0.003298,0.00279,0.002777,0.001217,0.001491,0.001178,0.00068,0.000661,0.000407,0.000426,0.000589,0.001051,0.002126,0.004743,0.005745,0.005088,0.004906,0.004701,0.004323,0.004202,0.003783,0.003219,0.006198,0.005664,0.005755,0.002575,0.006165,0.00891,0.00625,0.005273,0.006305,0.007611,0.006436,0.003799,0.000036,0.000055,0.000153,0.000111,0.000107,0.110957,0.113804,0.769149,0.001402,0.0006,0.002346,0.001742,0,true
0.000622,0.002109,0.000641,0.000257,0.000101,0.000117,0.000228,0.000469,0.000739,0.001478,0.001367,0.0014,0.001423,0.008184,0.009258,0.010778,0.014137,0.008574,0.007093,0.008161,0.008027,0.008639,0.010283,0.010104,0.010576,0.008587,0.006257,0.006842,0.004248,0.004215,0.004486,0.002539,0.002393,0.002533,0.003252,0.002419,0.001074,0.000371,0.000186,0.000059,0.000055,0.000143,0.000215,0.000492,0,0.074813,0.44805,0.109333,0.198401,0.121865,0.047539,0,true
0.005088,0.014961,0.010827,0.011471,0.014232,0.010993,0.010208,0.010143,0.009209,0.010212,0.010173,0.009678,0.00847,0.004964,0.004928,0.004743,0.005107,0.009398,0.01099,0.01276,0.011641,0,0.011302,0.012171,0.012594,0.012035,0.010531,0.006198,0.001488,0.001732,0.003451,0.001344,0.001953,0,0.000749,0.000505,0.000322,0.000244,0.000221,0.000296,0.000251,0.000378,0.000566,0.00113,0.010342,0.164146,0.093936,0.21422,0.272221,0.245135,0,0,false
0.000078,0.000335,0.000794,0.000996,0.000938,0.001709,0.002139,0.002464,0.001761,0.002855,0.002891,0.002894,0.002754,0.005573,0.004902,0.004434,0.005251,0.008564,0.006104,0.004863,0.004378,0.004222,0.004023,0.0036,0.003486,0.003672,0.004053,0.005973,0.008841,0.008766,0.007715,0.003965,0.001872,0.002148,0.002266,0.002119,0.001696,0.001019,0.000212,0.000202,0.000459,0.000492,0.000524,0.001042,0,0,0.047229,0.885779,0.026885,0.033669,0.006439,0,false
0.00818,0,0.04013,0.027884,0,0,0.041387,0.035703,0.026455,0.020957,0.021927,0.026312,0.018353,0.0089,0,0,0.010179,0,0.011211,0.010596,0.009743,0.008903,0,0,0.006842,0.006149,0,0.006201,0,0.00401,0,0,0,0.002015,0,0,0.000573,0,0.000599,0,0,0,0.000003,0,1,0,0,0,0,0,0,0,false
0.000348,0.002373,0.001312,0.001559,0.002874,0.003988,0.005908,0.007754,0.008825,0.010973,0.009629,0.006185,0.005654,0.002731,0.002995,0.002311,0.002441,0.00138,0.001504,0.002594,0.002767,0,0.004063,0.003151,0.003398,0.002725,0.0029,0.003763,0.005459,0.005898,0.009889,0.003356,0.004183,0,0.002285,0.002171,0.001885,0.001693,0.00138,0.001315,0.001595,0.003558,0.002839,0.003161,0,0.25415,0.385859,0.296081,0.063911,0,0,0,false
0.000039,0.000247,0.000306,0.000251,0.000384,0.000527,0.000638,0.000697,0.000775,0.000736,0.00083,0.000898,0.000775,0.001247,0.001937,0.001911,0.003132,0.023122,0.024411,0.021986,0.017884,0,0.013486,0.010703,0.010189,0.008923,0.008206,0.007054,0.004066,0.004329,0.003743,0.001335,0.000505,0,0.000299,0.000225,0.000137,0.000205,0.000143,0.000114,0.00014,0.000241,0.000723,0.001058,0,0.169958,0.447655,0.297382,0.078911,0.006094,0,0,false
0.000944,0.002965,0.004769,0.003587,0.002581,0.001383,0.001309,0.001904,0.002487,0.002295,0.002887,0.002096,0.001689,0.002083,0.001667,0.001715,0.001833,0.002314,0.002347,0.002965,0.003079,0,0.00429,0.00488,0.005205,0.004958,0.00472,0.007116,0.010469,0.00998,0.012624,0.001208,0.0018,0,0.005505,0.001937,0.001331,0.001318,0.000505,0.00042,0.000472,0.000944,0.00083,0.001432,0,0.073432,0.23827,0.197854,0.457726,0.032718,0,0,false
0.000199,0.001051,0.000957,0.001406,0.002497,0.001774,0.001715,0.0018,0.001709,0.002262,0.002614,0.002907,0.002419,0.001722,0.002191,0.002207,0.002943,0.004818,0.006712,0.008649,0.008337,0,0.007126,0.006598,0.006966,0.006549,0.006842,0.009154,0.008203,0.008708,0.006025,0.002148,0.00068,0,0.000459,0.000371,0.000273,0.000186,0.000192,0.000228,0.000205,0.000586,0.001084,0.002751,0,0.074025,0.159312,0.166012,0.4075,0.11006,0.047617,0.035474,true
0.000007,0.000016,0.000029,0.000062,0,0.000117,0.00016,0.00016,0.000319,0,0.000573,0.000648,0.000661,0.001413,0.001338,0.001029,0,0.000791,0.00071,0.000547,0.000436,0.000641,0.000726,0,0.001113,0.001354,0.001344,0,0,0.010137,0,0.005365,0.000309,0.000296,0.002497,0,0.014674,0.011702,0.004186,0.002487,0.002692,0,0.000241,0.000114,0.340506,0.133272,0.466692,0.05953,0,0,0,0,false
