@relation 'obj1-train-weka.filters.unsupervised.attribute.Remove-V-R1-5,8-9,11,13,16-19,21-22,25-28,31-34,36,39-40,42,45,47-48,51-52,55,59-64,66-67,69-70,72,79-82,85,87-88,93,97,100-101,103-104,107,130,147,152-153,158,163,173,186-187,192,198,204-206,215,220,224,229,234,237,239,245,250,252,256-258,261-265'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a11 numeric
@attribute a13 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a36 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a42 numeric
@attribute a45 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a55 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a72 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a85 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a93 numeric
@attribute a97 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a107 numeric
@attribute a130 numeric
@attribute a147 numeric
@attribute a152 numeric
@attribute a153 numeric
@attribute a158 numeric
@attribute a163 numeric
@attribute a173 numeric
@attribute a186 numeric
@attribute a187 numeric
@attribute a192 numeric
@attribute a198 numeric
@attribute a204 numeric
@attribute a205 numeric
@attribute a206 numeric
@attribute a215 numeric
@attribute a220 numeric
@attribute a224 numeric
@attribute a229 numeric
@attribute a234 numeric
@attribute a237 numeric
@attribute a239 numeric
@attribute a245 numeric
@attribute a250 numeric
@attribute a252 numeric
@attribute a256 numeric
@attribute a257 numeric
@attribute a258 numeric
@attribute a261 numeric
@attribute a262 numeric
@attribute a263 numeric
@attribute a264 numeric
@attribute clase {false,true}

@data
0.002747,0.00779,0.005485,0,0.004479,0.00305,0.003779,0,0.003776,0.004355,0.004896,0,0.00516,0.004655,0.004378,0,0.005332,0.005417,0.005309,0.004919,0,0.005036,0.004365,0.003617,0,0.003353,0.002848,0.003219,0.002884,0.00293,0.002917,0.003001,0.003232,0.004017,0,0.004076,0.004437,0.004551,0.004655,0,0.004951,0.004795,0.004808,0.004404,0.003714,0,0.003503,0.003763,0.004486,0,0.005827,0.009632,0.011611,0.01346,0,0.014512,0.014801,0.013568,0.008447,0.013743,0.002985,0.002627,0.001722,0,0.002373,0.000075,0.000052,0.000029,0.000003,0,0.000007,0.00001,0,0,0,0,0,0,0,0,0.000003,0,0.000003,0,0.185461,0.157811,0,0,0,false
0.000003,0.000007,0.000026,0.000046,0.000033,0.000049,0.000081,0.000088,0.000078,0.000072,0.000059,0.000091,0.000059,0.000055,0.000078,0.000068,0.000101,0.000059,0.000101,0.000049,0.000088,0.000081,0.000088,0.000094,0.000111,0.000133,0.000137,0.00015,0.000215,0.000215,0.000218,0.00026,0.000303,0.000335,0.000446,0.000465,0.000488,0.000472,0.000495,0.000671,0.000638,0.000498,0.000501,0.000537,0.000622,0.000684,0.000785,0.000876,0.000781,0.000918,0.000837,0.000889,0.000771,0.000775,0.000651,0.00055,0.000537,0.000566,0.001038,0.009072,0.009873,0.010596,0.012367,0.013135,0.011715,0.011999,0.011986,0.010605,0.010475,0.011185,0.010013,0.00832,0.006768,0.011621,0.005687,0.003249,0.000153,0.000179,0.000127,0.000029,0.000036,0.000085,0.000133,0,0.998673,0,0,0,0,false
0.001152,0.003135,0.001383,0.001188,0.001042,0.000498,0.000573,0.000632,0.000716,0.000908,0.001006,0.001006,0.000924,0.001159,0.001283,0.002292,0.002826,0.003656,0.004095,0.006432,0.008291,0.009017,0.009368,0.013691,0.015221,0.014727,0.014398,0.01166,0.010186,0.009297,0.006891,0.005928,0.004287,0.003255,0.002992,0.002533,0.002279,0.001989,0.001813,0.00179,0.001745,0.001751,0.001787,0.001868,0.002533,0.002487,0.002663,0.003005,0.002956,0.003369,0.00349,0.006917,0.008109,0.009287,0.009007,0.008216,0.007813,0.007803,0.022083,0.00417,0.003135,0.0029,0.002249,0.001042,0.000404,0.000169,0.000215,0,0.000065,0.000078,0.000052,0.000088,0.000039,0.00002,0.000033,0.000036,0.000039,0.000036,0.000052,0.000104,0.000085,0.000133,0.001471,0,0.508787,0.068045,0.05922,0.064636,0.029423,true
0.000062,0.000885,0.001165,0.001185,0.002083,0.001947,0.001911,0.002158,0.00234,0.002399,0.001989,0.001813,0.0021,0.002998,0.002933,0.003271,0.00332,0.002926,0.00279,0.003105,0.003389,0.003861,0.004339,0.00554,0.007699,0.007874,0.007868,0.008548,0.009388,0.009746,0.010039,0.010264,0.008812,0.008594,0.009212,0.008698,0.009102,0.008324,0.008236,0.008926,0.0089,0.009531,0.010452,0.009749,0.014749,0.013285,0.013652,0.013675,0.018893,0.021328,0.018714,0.010368,0.007891,0.007454,0.007744,0.007699,0.006963,0.006341,0.002539,0.000934,0.000889,0.000856,0.000674,0.001185,0.001126,0.000889,0.000817,0,0.000358,0.000277,0.00027,0.000273,0.00027,0.000267,0.000244,0.000332,0.00042,0.000358,0.000384,0.000443,0.000433,0.000449,0.006563,0,0,0.174407,0.087765,0.027568,0.134545,false
0.000026,0.000163,0.000257,0.000426,0.000537,0.000775,0.000866,0.001673,0.003743,0.00734,0.006312,0.006517,0.007705,0.007725,0.005719,0.003317,0.004167,0.004502,0.004411,0.004577,0.005016,0.004886,0.004746,0.005492,0.006211,0.005749,0.005938,0.007223,0.006038,0.006185,0.00529,0.005332,0.004681,0.006312,0.006139,0.008431,0.010342,0.011816,0.010661,0.012314,0.014326,0.008343,0.008483,0.010778,0.00849,0.007432,0.008271,0.008203,0.008363,0.007126,0.007451,0.011855,0.0136,0.017507,0.015049,0.010374,0.009303,0.009242,0.00166,0.001315,0.001484,0.001491,0.001387,0.001309,0.000475,0.000469,0.000446,0,0.000296,0.000173,0.000192,0.00014,0.000117,0.000107,0.000091,0.00012,0.00012,0.000101,0.000124,0.000195,0.000358,0.002943,0.009766,0,0.242697,0.205226,0.041649,0.013741,0.014336,true
0.000013,0.000156,0.000687,0.001937,0.002725,0.003177,0.003395,0.001924,0.00179,0.002083,0.002588,0.003815,0.00596,0.010771,0.009606,0.005251,0.005156,0.005124,0.005078,0.010758,0.009469,0.0068,0.004945,0.00279,0.003239,0.003076,0.001849,0.002135,0.002484,0.002611,0.002152,0.001927,0.001852,0.001592,0.001504,0.001556,0.00182,0.001536,0.001439,0.001465,0.001504,0.001305,0.001286,0.001136,0.000951,0.000921,0.000814,0.000856,0.000908,0.00098,0.000895,0.001117,0.001247,0.001458,0.001585,0.002041,0.00222,0.002018,0.003079,0.006862,0.008242,0.008363,0.008525,0.007171,0.004834,0.002884,0.002826,0,0.002292,0.002686,0.002679,0.002754,0.002878,0.003971,0.004915,0.003275,0.003219,0.003027,0.002933,0.003711,0.005856,0.019023,0.070111,0.009749,0.178456,0,0,0,0,false
0.001055,0.004173,0.003167,0.002773,0.004124,0.002533,0.002594,0.002503,0.002383,0.002292,0.00208,0.001891,0.00223,0.00207,0.002152,0.002259,0.002288,0.002269,0.002357,0.002881,0.003418,0.003672,0.0039,0.004665,0.005394,0.005511,0.007493,0.008893,0.009889,0.010091,0.008981,0.009268,0.007119,0.006768,0.007087,0.007487,0.007119,0.006882,0.007194,0.00736,0.007568,0.00833,0.008542,0.007542,0.005596,0.005921,0.006289,0.006872,0.006133,0.006126,0.006536,0.010628,0.011605,0.011325,0.011247,0.010521,0.00876,0.003864,0.003206,0.002305,0.002646,0.002852,0.002965,0.002695,0.002386,0.001738,0.001663,0,0.001159,0.000983,0.000918,0.000993,0.000921,0.001032,0.001032,0.001071,0.001032,0.000967,0.000872,0.000706,0.000892,0.000954,0.03819,0,0.010056,0.160643,0.119088,0.184037,0.046151,false
0.000085,0.002539,0.005218,0.007858,0.01012,0.008118,0.008005,0.006455,0.00766,0.006605,0.005563,0.006367,0.008164,0.008649,0.007096,0.004603,0.003418,0.002926,0.002585,0.001976,0.002132,0.002191,0.002142,0.00207,0.002275,0.002191,0.00167,0.001449,0.001136,0.00098,0.000837,0.000853,0.000804,0.000602,0.000579,0.000531,0.000553,0.000462,0.00054,0.000492,0.000505,0.000479,0.000492,0.000514,0.000651,0.000885,0.00084,0.000986,0.000755,0.000986,0.001042,0.001449,0.001566,0.001348,0.001299,0.001501,0.001325,0.001426,0.003467,0.004723,0.004447,0.004388,0.004043,0.004684,0.004004,0.004479,0.004359,0,0.004043,0.006774,0.006966,0.007826,0.006816,0.005791,0.006901,0.008835,0.008721,0.005413,0.004264,0.002933,0.002236,0.006982,0.041891,0.271535,0.074801,0.177033,0,0,0,false
0.000003,0.000111,0.000404,0.00068,0.002057,0.005671,0.005212,0.003796,0.003708,0.003304,0.002695,0.002565,0.003014,0.002982,0.002585,0.002064,0.001888,0.001875,0.001621,0.00126,0.001325,0.001302,0.001204,0.001423,0.00151,0.001289,0.001367,0.000996,0.000885,0.000954,0.000755,0.000765,0.000589,0.000628,0.000612,0.0007,0.000693,0.000785,0.000693,0.000801,0.000719,0.0007,0.000684,0.000589,0.000785,0.000794,0.00084,0.000941,0.001198,0.001423,0.00154,0.002344,0.002038,0.002152,0.002132,0.002474,0.002409,0.002201,0.002487,0.001816,0.003105,0.003529,0.005182,0.006211,0.010023,0.010244,0.010156,0,0.007786,0.006592,0.006077,0.006517,0.004551,0.005182,0.003236,0.002598,0.003424,0.00458,0.005645,0.012874,0.005299,0.001826,0.023776,0.376256,0.622988,0,0,0,0,false
0.018604,0.028454,0.013376,0.010199,0.011429,0.009277,0.009193,0.007419,0.004977,0.00498,0.004313,0.004297,0.004212,0.004059,0.00389,0.002741,0.002715,0.002646,0.002461,0.002093,0.002168,0.002077,0.001995,0.001917,0.001989,0.00195,0.001908,0.002135,0.002523,0.002471,0.002477,0.002542,0.002702,0.002819,0.00278,0.002666,0.002497,0.002663,0.002399,0.002454,0.002412,0.002246,0.002174,0.002487,0.003864,0.004362,0.004801,0.005166,0.00541,0.005521,0.005752,0.006071,0.007396,0.007542,0.007617,0.00762,0.007614,0.007936,0.012054,0.003929,0.002402,0.00223,0.001462,0.001094,0.001009,0.001667,0.001689,0,0.001283,0.000872,0.000765,0.000723,0.000703,0.000677,0.00082,0.000654,0.000814,0.000869,0.000934,0.000859,0.001094,0.001393,0.030104,0.002565,0.037255,0.528855,0.000988,0,0,false
0.000225,0.001859,0.001976,0.003112,0.002155,0.001221,0.001325,0.00127,0.001263,0.00224,0.002913,0.003083,0.003678,0.005758,0.005798,0.004297,0.004896,0.005319,0.005426,0.004525,0.004766,0.004281,0.003717,0.002939,0.003815,0.00431,0.002855,0.003291,0.003577,0.003411,0.001904,0.002435,0.003548,0.009297,0.009805,0.012712,0.01388,0.013779,0.012441,0.013672,0.01387,0.01238,0.012142,0.015046,0.017223,0.016709,0.020553,0.017363,0.01168,0.014906,0.013271,0.01208,0.012773,0.010654,0.010397,0.011344,0.011077,0.011432,0.003086,0.000531,0.000615,0.000527,0.000446,0.0004,0.000254,0.000345,0.000332,0,0.000339,0.000228,0.000192,0.000215,0.000524,0.00055,0.000404,0.000195,0.000189,0.00013,0.000186,0.000228,0.000355,0.000313,0.006445,0,0.212431,0.02158,0,0,0,false
0.013128,0.03471,0.019049,0.01165,0.010039,0.005765,0.005576,0.005023,0.004993,0.004603,0.004307,0.004261,0.004326,0.005124,0.005189,0.004824,0.00514,0.004919,0.004512,0.004066,0.004466,0.00458,0.004499,0.004284,0.004867,0.004915,0.004466,0.00526,0.005098,0.005098,0.004971,0.004893,0.004391,0.004059,0.004372,0.00431,0.004512,0.004697,0.0046,0.005143,0.005397,0.005313,0.005378,0.006006,0.010088,0.010579,0.010589,0.011296,0.012822,0.012171,0.011676,0.010439,0.009756,0.006689,0.005905,0.005013,0.004479,0.003815,0.003008,0.003164,0.002673,0.0025,0.002367,0.002308,0.002793,0.001361,0.001393,0,0.000794,0.000687,0.000534,0.000658,0.000833,0.001178,0.000788,0.000742,0.000661,0.000501,0.000439,0.000531,0.000755,0.001074,0.008255,0.000819,0.130576,0,0,0,0,false
0.000029,0.000465,0.001019,0.001611,0.003415,0.007038,0.008223,0.009147,0.007946,0.005905,0.004157,0.003613,0.002904,0.002422,0.001781,0.000833,0,0.000723,0.000602,0.000479,0.000417,0.000482,0.000449,0.000329,0.000283,0.000231,0.000381,0.000488,0.00071,0.000791,0.00109,0.001169,0.001413,0.001348,0.00111,0.0014,0.001286,0.001322,0.001305,0.001217,0.001061,0.001123,0.001068,0.001074,0.001455,0.001585,0.001761,0.002051,0.003258,0.003962,0.004404,0.004463,0.004375,0.004255,0.004554,0.004655,0.005221,0.005667,0.006875,0.006136,0.005615,0.005306,0.00474,0.002969,0.004411,0.005872,0.005814,0.006742,0.006048,0.006312,0.006445,0.006608,0.006188,0.005882,0.006172,0.005127,0.004596,0.00262,0.001488,0.000199,0.000033,0.000023,0.000003,0.356901,0.062375,0,0,0,0,false
0.000013,0.000062,0.000153,0.000127,0.000361,0.000459,0.000557,0.000433,0.002354,0.026208,0.026732,0.019948,0.018551,0.021045,0.013685,0.007588,0.006842,0.005905,0.005495,0.008545,0.00877,0.005674,0.004167,0.002598,0.002028,0.001969,0.002334,0.001921,0.002637,0.002786,0.002555,0.002262,0.00266,0.006615,0.009626,0.016868,0.025186,0.026712,0.025374,0.027741,0.02625,0.017542,0.021025,0.013753,0.012021,0.00832,0.008281,0.008529,0.005944,0.002591,0.002292,0.00237,0.002546,0.003089,0.002793,0.002835,0.002692,0.002891,0.003356,0.001862,0.001891,0.00194,0.00154,0.001139,0.000794,0.000407,0.000423,0,0.000339,0.000407,0.00042,0.000394,0.000319,0.000329,0.000329,0.000413,0.000394,0.000397,0.000394,0.00057,0.000794,0.007842,0.023877,0,0.52769,0.063015,0.028796,0.045225,0.027519,true
0.001563,0.006569,0.003923,0.003047,0.003535,0.002783,0.002731,0.003164,0.00348,0.003841,0.003402,0.003434,0.003477,0.003607,0.003171,0.003255,0.003721,0.0036,0.00363,0.003314,0.00359,0.003317,0.00373,0.004264,0.004938,0.004886,0.00528,0.00446,0.004544,0.004473,0.003392,0.003434,0.003206,0.003275,0.003294,0.003451,0.003822,0.003467,0.003467,0.003711,0.003548,0.003496,0.003584,0.003464,0.003447,0.00359,0.003372,0.003519,0.0032,0.003115,0.002796,0.003018,0.003281,0.003724,0.004095,0.004684,0.004535,0.005091,0.008952,0.009092,0.008031,0.007734,0.006491,0.004658,0.003525,0.002243,0.002041,0,0.001761,0.00167,0.001628,0.001605,0.001657,0.002686,0.001742,0.001351,0.000856,0.000592,0.000459,0.0004,0.000371,0.002689,0.003691,0,0.001811,0.40478,0.100393,0.018097,0.014449,false
0.007461,0.015872,0,0.016025,0.018525,0.019619,0.020791,0,0.016491,0.009984,0.007803,0,0.006546,0.00597,0,0.004421,0,0.004665,0.006048,0.006283,0.00625,0,0.005658,0.006781,0.007064,0.005674,0.006042,0,0.005599,0.005612,0.005749,0,0.005638,0.006172,0,0.005827,0.005693,0.006624,0,0.006943,0.006787,0.006582,0.007035,0.006471,0,0.006777,0.007389,0.007207,0.007813,0,0.008034,0.009118,0.010951,0.013548,0.01516,0.016247,0.017559,0.016517,0.0061,0.002936,0.002012,0.002018,0.001761,0,0.000866,0,0.00042,0.000342,0.000254,0.000218,0,0.000202,0.000111,0,0,0.000046,0.00001,0.00001,0,0.00002,0,0,0.000003,0.190346,0.223116,0.23454,0.002379,0,0.046902,false
0.00123,0.003831,0.002103,0.0014,0.001204,0.002282,0.002952,0.003415,0.004727,0.00485,0.003815,0.00375,0.00418,0.004544,0.004626,0.003952,0.00404,0.003906,0.003779,0.00432,0.004111,0.003978,0.003473,0.003314,0.003538,0.003294,0.00333,0.005332,0.005781,0.007191,0.007122,0.009837,0.024245,0.028037,0.022285,0.02374,0.021178,0.018229,0.01348,0.013372,0.014271,0.012204,0.012767,0.013034,0.011947,0.012467,0.013415,0.013695,0.01236,0.012311,0.011032,0.010072,0.007314,0.005625,0.005192,0.004095,0.003571,0.003171,0.00082,0.000498,0.000469,0.000492,0.000615,0.000703,0.001035,0.0011,0.001012,0,0.000628,0.000339,0.000299,0.000283,0.000101,0.000107,0.000111,0.000133,0.001077,0.000762,0.000544,0.000179,0.000234,0.000286,0.004551,0,0.000667,0.004334,0.014959,0,0,false
0.0007,0.002617,0.001999,0.001191,0.001263,0.000924,0.000798,0.000654,0.000501,0.0007,0.000635,0.0007,0.000804,0.001279,0.001247,0.001976,0.002751,0.003226,0.004697,0.008314,0.010016,0.012083,0.01167,0.013587,0.012363,0.011048,0.009176,0.006071,0.004557,0.004007,0.002852,0.002627,0.00266,0.002057,0.002074,0.002155,0.00193,0.0021,0.002132,0.002275,0.002197,0.002246,0.002256,0.00223,0.001875,0.001973,0.002285,0.002406,0.00359,0.004668,0.005016,0.008262,0.012301,0.011546,0.011068,0.010137,0.009814,0.009336,0.010716,0.002425,0.002689,0.002357,0.001706,0.000596,0.000508,0.000182,0.000169,0,0.000098,0.000117,0.000075,0.000065,0.000042,0.000065,0.000065,0.000059,0.000078,0.000055,0.000049,0.000046,0.000072,0.000124,0.002725,0.014761,0.510421,0.103918,0.046003,0.066104,0.033526,false
0.00026,0.00111,0.001367,0.001338,0.001419,0.001152,0.001289,0.001348,0.001618,0.002103,0.002227,0.002031,0.002028,0.002562,0.002633,0.003148,0.003444,0.003512,0.004274,0.005876,0.006364,0.007067,0.006898,0.007389,0.007852,0.007337,0.007816,0.006768,0.006439,0.006081,0.005898,0.006214,0.005954,0.005967,0.006025,0.005573,0.005508,0.005218,0.004697,0.004421,0.004108,0.003643,0.003577,0.003281,0.005951,0.006686,0.007832,0.008838,0.012161,0.012666,0.012305,0.009447,0.010713,0.013594,0.01376,0.014294,0.013812,0.014255,0.004674,0.001377,0.00083,0.000983,0.000856,0.000716,0.000508,0.000475,0.000508,0,0.000335,0.000293,0.000247,0.000231,0.00026,0.000186,0.000241,0.000231,0.000231,0.000267,0.000199,0.000234,0.00027,0.000221,0.005042,0,0.239088,0.113057,0.024826,0.017134,0.045925,false
0.000898,0.006094,0.005726,0.007041,0.009531,0,0.002985,0.002152,0.000661,0.000218,0.000192,0.000195,0.000133,0,0.000153,0.000169,0.000231,0.000244,0.000231,0.000182,0.000215,0.000254,0.000225,0.000208,0.000335,0.000329,0.000423,0.000273,0.000277,0,0.000358,0.000355,0.000166,0.00026,0.000257,0,0.000228,0.000212,0.000241,0.000326,0.000358,0.000365,0.000391,0.000465,0.000628,0.000592,0.000752,0.000726,0.000924,0.000986,0,0.001104,0.001429,0.002015,0.002207,0.002399,0.002624,0.003564,0.016162,0.006152,0.01111,0.013929,0.03652,0.029743,0.000459,0.00015,0.000166,0.000127,0.000169,0.000192,0.000195,0.000267,0.000381,0.000879,0.001383,0.002165,0.002415,0.003438,0.004746,0.001156,0.000075,0.00002,0.000003,0.352343,0.244567,0,0,0,0,false
0.000218,0.00099,0.000911,0.000749,0.000908,0.000843,0.000771,0.000664,0.000706,0.000632,0.000687,0,0.000674,0.000645,0.000781,0.000902,0.000931,0.001022,0.001074,0.001149,0.001136,0.001081,0.001243,0.001533,0.002275,0.002533,0,0.002913,0.003268,0.003171,0.00264,0.002588,0.002002,0.001296,0.001266,0.001458,0.00153,0.001797,0.002031,0.002126,0.002507,0.002979,0.003073,0.003122,0.002217,0.00223,0.002269,0.001882,0.001579,0.001751,0,0.002354,0.005579,0,0.008223,0.011169,0.012174,0.012464,0.014281,0.024896,0.021598,0.017008,0.002272,0.000081,0.00002,0.00002,0.000023,0,0.00001,0,0.000007,0.000003,0,0,0.00001,0.000003,0.00001,0,0,0.000003,0,0.000003,0.000007,0,1,0,0,0,0,false
0.000007,0.000137,0.000374,0.000524,0.000527,0.001172,0.001533,0.001803,0.001989,0.001943,0.001589,0.001432,0.00141,0.001253,0.001419,0.001608,0.002093,0.00252,0.002038,0.002074,0.002116,0.001966,0.001966,0.002161,0.002048,0.002106,0.00223,0.002725,0.003001,0.003656,0.004082,0.004704,0.006178,0.006367,0.00693,0.007025,0.007064,0.007113,0.007926,0.008994,0.00821,0.008438,0.009613,0.009593,0.011781,0.01234,0.014189,0.014183,0.012044,0.011999,0.011165,0.012432,0.013024,0.012243,0.011999,0.0125,0.012048,0.010579,0.004876,0.002891,0.003252,0.003151,0.003073,0.002113,0.000762,0.000492,0.000498,0,0.000417,0.000361,0.000413,0.000335,0.000332,0.000348,0.000257,0.000192,0.000241,0.000283,0.00029,0.000264,0.000306,0.001882,0.001107,0,0.018112,0.164516,0.076631,0.019216,0.085378,false
0.000846,0.014932,0.006924,0.004248,0.003874,0.00279,0.00264,0.002715,0.003385,0.005615,0.005755,0.006136,0.006582,0.00763,0.008385,0.007874,0.008682,0.00835,0.008405,0.009476,0.010166,0.010257,0.010332,0.011429,0.010928,0.009313,0.008831,0.008171,0.00849,0.008669,0.008763,0.009951,0.008942,0.007116,0.006589,0.006729,0.005514,0.004626,0.004424,0.004447,0.004469,0.004505,0.004938,0.004863,0.005742,0.005671,0.006462,0.006598,0.007878,0.0089,0.009206,0.008486,0.007988,0.007546,0.006621,0.005059,0.003874,0.00262,0.001807,0.000872,0.000885,0.000768,0.00071,0.000732,0.000622,0.000687,0.000651,0,0.000599,0.000537,0.000667,0.000576,0.000573,0.000801,0.000762,0.001146,0.001738,0.001423,0.001247,0.001038,0.001315,0.001602,0.100951,0,0.451811,0.128236,0,0,0,true
0.000996,0.003434,0.004805,0.003239,0.002074,0.001338,0.00167,0.001237,0.001595,0.001823,0.001969,0.00237,0.002578,0.002122,0.001559,0.001016,0.000941,0.001117,0.00099,0.00153,0.001419,0.001084,0.000872,0.000856,0.001042,0.001159,0.001322,0.00126,0.001084,0.001117,0.000986,0.001068,0.001279,0.001615,0.00137,0.001471,0.001592,0.001494,0.001533,0.002106,0.00251,0.003096,0.003675,0.003402,0.004857,0.004674,0.004756,0.003792,0.003099,0.003226,0.003148,0.003001,0.003311,0.002913,0.002975,0.003164,0.002985,0.003151,0.008154,0.006471,0.006908,0.006852,0.008428,0.00736,0.008496,0.004831,0.004352,0.004215,0.00376,0.004193,0.004492,0.004525,0.004453,0.003405,0.002936,0.001758,0.000866,0.000853,0.000775,0.000632,0.000846,0.000843,0.026859,0,0.210578,0.042503,0,0.000039,0.008025,false
0.000078,0.000342,0.000426,0.000449,0.000938,0,0.000846,0.00153,0.001038,0.001107,0.00139,0.001514,0.001709,0,0.002734,0.002321,0.00195,0.002171,0.002464,0.002422,0.002275,0.002425,0.002549,0.002731,0.002324,0.002471,0.00236,0.002119,0.002194,0,0.002487,0.002467,0.002415,0.003776,0.004082,0,0.003799,0.003643,0.003685,0.00362,0.003128,0.003548,0.004049,0.0057,0.007438,0.008809,0.008659,0.008076,0.012861,0.018096,0,0.015495,0.01391,0.009518,0.008402,0.007428,0.007262,0.00611,0.002458,0.003158,0.005247,0.0057,0.004167,0.004814,0.005355,0.004551,0.004798,0.006676,0.016774,0.005589,0.004753,0.004173,0.000059,0.000013,0.000026,0.00001,0.000007,0.000049,0.000023,0.000046,0.000023,0.000036,0.000029,0.007877,0.178653,0,0,0,0,false
0.000114,0.000319,0.00043,0.000469,0.00054,0.000456,0.000573,0.000697,0.001009,0.00111,0.001185,0.001006,0.001156,0.001849,0.002246,0.002402,0.002839,0.003281,0.00319,0.003424,0.00457,0.004925,0.004795,0.005495,0.004502,0.004063,0.003763,0.002402,0.002546,0.00265,0.002513,0.00263,0.003721,0.004362,0.004053,0.004382,0.004368,0.004076,0.00418,0.004303,0.004554,0.004984,0.005107,0.005501,0.007965,0.00862,0.009056,0.008688,0.006904,0.007021,0.006442,0.007109,0.008219,0.008835,0.008311,0.007972,0.007822,0.007096,0.00735,0.010589,0.008389,0.008014,0.007607,0.006442,0.003887,0.000361,0.000352,0,0.000111,0.000251,0.000313,0.000215,0.000065,0.000049,0.00002,0.000046,0.000046,0.000016,0.000039,0.000033,0.000081,0.000127,0.00375,0,0.261638,0.132602,0.047395,0.014337,0.048901,false
0.028923,0,0,0,0,0,0,0,0.043092,0,0,0,0,0,0,0,0.036331,0,0,0,0.021768,0,0,0,0,0,0,0.019805,0,0,0.025179,0,0,0,0,0,0,0.033828,0,0,0,0.03388,0,0,0,0,0,0.039079,0,0,0.04221,0,0,0,0.041761,0,0,0.041673,0,0,0,0,0,0.013955,0,0,0,0,0,0,0,0.000068,0,0,0,0,0,0,0,0,0,0,0.000003,0,1,0,0,0,0,false
0.00015,0.000426,0.000449,0.000632,0.001423,0.001764,0.002555,0.006914,0.006289,0.006699,0.004352,0.003643,0.003896,0.003864,0.003213,0.00179,0.001361,0.001426,0.001198,0.001159,0.001061,0.000775,0.000648,0.000632,0.000859,0.000771,0.001006,0.001481,0.002389,0.002842,0.003398,0.003122,0.004772,0.004398,0.003538,0.002913,0.002656,0.002406,0.002344,0.002288,0.002474,0.00252,0.002448,0.002217,0.002383,0.002259,0.002699,0.002624,0.003053,0.002718,0.002809,0.003698,0.005469,0.007913,0.007952,0.007565,0.007311,0.00737,0.01096,0.003923,0.003734,0.003825,0.005775,0.005801,0.011325,0.00359,0.003851,0,0.001364,0.000915,0.000811,0.000667,0.00042,0.000358,0.000339,0.000316,0.000335,0.000456,0.000391,0.000635,0.000908,0.000967,0.031387,0.002665,0.128556,0.484887,0,0,0,false
0.000313,0.001165,0.00167,0.001888,0.002529,0.002751,0.002979,0.003174,0.003499,0.002949,0.002598,0.002633,0.002695,0.002689,0.002734,0.002653,0.002956,0.003115,0.00306,0.003216,0.00334,0.003219,0.003213,0.003298,0.004587,0.004512,0.004382,0.003799,0.003805,0.003737,0.00306,0.003109,0.003158,0.002799,0.002868,0.00291,0.00266,0.00266,0.00266,0.002555,0.002673,0.002487,0.00237,0.002422,0.003346,0.003503,0.003643,0.00361,0.004186,0.004294,0.003965,0.002552,0.002682,0.002673,0.002773,0.002826,0.002728,0.002643,0.00514,0.006462,0.00749,0.00766,0.006755,0.007367,0.009818,0.006234,0.005876,0,0.002747,0.001826,0.001751,0.001589,0.001419,0.001361,0.001188,0.00112,0.001432,0.001351,0.001315,0.001432,0.001868,0.002236,0.04,0.045253,0.100478,0.135773,0.35128,0.066824,0,false
0.000791,0.002692,0.002653,0.002689,0.004613,0.003701,0.003252,0.003581,0.004554,0.006966,0.005176,0.005013,0.004753,0.00513,0.004938,0.004714,0.005176,0.004958,0.005016,0.00403,0.00363,0.003734,0.003714,0.003304,0.003171,0.003128,0.002738,0.00251,0.002406,0.002445,0.002087,0.00221,0.002402,0.002467,0.002448,0.002165,0.00222,0.00235,0.002367,0.00248,0.002793,0.003236,0.00375,0.004401,0.004014,0.004033,0.003835,0.003792,0.004896,0.00541,0.00541,0.006963,0.008359,0.008936,0.008916,0.009867,0.009707,0.010212,0.007904,0.004769,0.003187,0.002904,0.002246,0.001898,0.0011,0.001517,0.001676,0,0.001742,0.0018,0.001803,0.00179,0.001602,0.001403,0.00139,0.001406,0.001188,0.001061,0.00127,0.001104,0.001038,0.000911,0.010345,0,0.160378,0.054706,0,0,0,false
